2015,Seattle,683700,23,144,1532,2394,4093,NA,598.654380576276,3.36404855930964,21.0618692408951,224.07488664619,350.153576129882,47.6062095,-122.33207079999998
1975,Atlanta,490584,185,443,3887,3518,8033,12,1637.43619848996,37.7101576896108,90.3005397648517,792.320988862254,717.104512173247,33.7489954,-84.3879824
1975,Baltimore,864100,259,463,9055,6309,16086,12,1861.59009373915,29.9733827103345,53.5817613702118,1047.91112139799,730.123828260618,39.2903848,-76.6121893
1975,Boston,616120,119,453,7778,3036,11386,12,1848.01662013893,19.3144192689736,73.5246380575213,1262.4164123872,492.761150425242,42.360082500000004,-71.0588801
1975,Chicago,3150000,818,1657,22171,12514,37160,12,1179.68253968254,25.968253968254,52.6031746031746,703.84126984127,397.269841269841,41.8781136,-87.62979820000001
1975,Cincinnati,433367,64,261,1745,1508,3578,12,825.628162735049,14.768083402751,60.226090126844,402.661024028133,347.972965177321,39.103118200000004,-84.5120196
1975,Cleveland,659931,288,491,7100,2524,10403,12,1576.3769242542,43.6409260968192,74.4017177553411,1075.87005308131,382.464227320735,41.499320000000004,-81.6943605
1975,Dallas,864665,237,547,3386,3485,7655,12,885.31396552422,27.4094591547015,63.2614943359567,391.596745560419,403.046266473143,32.7766642,-96.7969879
1975,Denver,508140,74,480,2568,1838,4960,12,976.108946353367,14.5629157318849,94.462156098713,505.372535128114,361.711339394655,39.739235799999996,-104.990251
1975,Detroit,1432444,633,1424,21317,7013,30387,12,2121.33947295671,44.1902091809523,99.4105179678926,1488.15590696739,489.582838840471,42.331427000000005,-83.0457538
1975,Honolulu,705262,58,169,1050,319,1596,12,226.29887899816,8.22389409893061,23.962725908953,148.880841446158,45.2314175441184,21.3069444,-157.8583333
1975,Houston,1372342,347,588,6422,1567,8924,12,650.275222940054,25.2852423084042,42.8464624707252,467.959153039111,114.184365121814,29.7604267,-95.36980279999999
1975,Indianapolis,503411,95,351,3092,1117,4655,12,924.691752861976,18.8712602624893,69.7243405487762,614.20986033281,221.8862917179,39.768403,-86.158068
1975,Las Vegas,249186,37,169,1345,1043,2594,12,1040.98946168725,14.8483462152769,67.8208246049136,539.75745025804,418.562840609023,36.169941200000004,-115.13982959999998
1975,Los Angeles,2729878,554,1768,14590,13493,30405,12,1113.78603732474,20.2939472020361,64.7647990129962,534.456118551818,494.271172557895,34.0522342,-118.24368490000002
1975,Miami,350742,98,178,2657,3280,6213,12,1771.38751560976,27.9407655769768,50.7495538030803,757.536878959463,935.160317270244,25.7616798,-80.1917902
1975,Milwaukee,674369,70,146,1968,1020,3204,12,475.110807287998,10.3800738171535,21.6498682472059,291.82836103083,151.252504192808,43.0389025,-87.9064736
1975,Minneapolis,405378,47,307,1838,1134,3326,12,820.468797024012,11.594117095649,75.7317861354094,453.403983442614,279.73891035034,44.977753,-93.2650108
1975,New Orleans,571934,158,237,3596,2002,5993,12,1047.84817828631,27.6255651875916,41.4383477813874,628.743876041641,350.040389275686,29.9510658,-90.0715323
1975,Oklahoma City,384081,61,249,992,1364,2666,12,694.124416464235,15.8820665432552,64.8300749060745,258.278852637855,355.133422377051,35.4675602,-97.5164276
1975,Philadelphia,1883253,435,716,10405,4776,16332,12,867.222831982745,23.09833038896,38.0193208241272,552.501442981904,253.603737787753,39.9525839,-75.1652215
1975,Phoenix,668046,75,311,1938,2325,4649,12,695.91016187508,11.2267718091269,46.5536804351796,290.099783547839,348.029926082934,33.4483771,-112.07403729999999
1975,Pittsburgh,479083,63,237,2744,1923,4967,12,1036.77233381272,13.1501222126437,49.4695073713741,572.76087859515,401.391825633554,40.440624799999995,-79.9958864
1975,Salt Lake City,180000,11,99,582,378,1070,12,594.444444444444,6.11111111111111,55,323.333333333333,210,40.760779299999996,-111.89104740000002
1975,San Antonio,768814,131,275,1730,2086,4222,12,549.157533551678,17.0392318558195,35.7693798500027,225.021916874563,271.327004971293,29.4241219,-98.4936282
1975,San Diego,768713,64,229,2199,1367,3859,12,502.007901518512,8.32560396402819,29.7900516837884,286.062548701531,177.829697169165,32.715738,-117.1610838
1975,San Francisco,669977,138,547,5687,2765,9137,12,1363.77815954876,20.5977220113526,81.6445937696369,848.835109264945,412.700734502826,37.7749295,-122.4194155
1975,San Jose,549367,40,234,887,955,2116,12,385.170569036728,7.28110716515553,42.5944769161599,161.458551387324,173.836433568088,37.338208200000004,-121.88632859999998
1975,Seattle,503500,52,324,2103,1492,3971,12,788.679245283019,10.3277060575968,64.3495531281033,417.676266137041,296.325719960278,47.6062095,-122.33207079999998
1976,Atlanta,457300,154,477,3380,3518,7529,12,1646.40279903783,33.675923901159,104.307894161382,739.120927181281,769.298053794008,33.7489954,-84.3879824
1976,Baltimore,860974,200,460,7755,5776,14191,12,1648.24954063653,23.22950518831,53.427861933113,900.72406367672,670.868109838392,39.2903848,-76.6121893
1976,Boston,619437,81,392,6125,3290,9888,12,1596.28824238785,13.0763903350946,63.2832717451492,988.801121017957,531.127459289645,42.360082500000004,-71.0588801
1976,Chicago,3134499,814,1179,17577,11070,30640,12,977.508686396135,25.969062360524,37.6136664902429,560.759470652248,353.166486893121,41.8781136,-87.62979820000001
1976,Cincinnati,427045,56,263,1525,1617,3461,12,810.453230924142,13.1133721270592,61.5860155252959,357.105223102952,378.648620168835,39.103118200000004,-84.5120196
1976,Cleveland,642298,236,498,5453,2309,8496,12,1322.75049898957,36.7430694163768,77.5341041074392,848.982870879249,359.4904545865,41.499320000000004,-81.6943605
